,stockiid,Booling,Unnamed: 2,追隨外資,Unnamed: 4,追隨投信,Unnamed: 6,KD 交叉,Unnamed: 8,MACD 交叉,Unnamed: 10,均線交叉,Unnamed: 12,type
640,6616,-317.83%,24,46.27%,2,0.00%,0,85.16%,33,10.69%,7,86.83%,31,其他
641,6624,-211.69%,12,-11.25%,2,0.00%,0,11.83%,16,1.22%,5,-23.59%,14,其他
642,6629,21.52%,7,0.00%,4,0.00%,0,54.01%,12,3.76%,3,9.14%,10,其他
643,6640,66.45%,9,0.00%,2,0.00%,0,20.77%,24,0.53%,7,51.66%,25,半導體業
644,6642,20.74%,5,0.00%,3,0.00%,0,25.27%,9,9.18%,1,23.10%,10,電子零組件業
645,6643,-54.00%,6,-127.99%,68,-308.07%,48,48.31%,18,-17.81%,4,13.89%,18,半導體業
646,6649,-79.54%,10,7.09%,4,0.00%,0,42.52%,11,-2.29%,3,40.20%,15,生技醫療業
647,6654,74.88%,10,56.10%,28,0.00%,0,37.01%,21,-24.97%,4,-24.43%,19,其他電子業
648,6662,316.77%,22,-7.45%,2,0.00%,0,15.43%,22,-19.15%,3,4.76%,15,生技醫療業
649,6664,33.69%,10,86.66%,50,0.00%,0,30.19%,28,19.15%,5,12.87%,24,電子零組件業
650,6667,95.29%,10,421.01%,22,0.00%,0,67.44%,25,45.61%,7,25.49%,19,其他電子業
651,6679,116.79%,6,395.02%,43,-137.58%,53,149.03%,14,84.16%,6,7.26%,12,半導體業
652,6680,38.23%,11,0.00%,0,0.00%,0,-3.23%,10,3.45%,1,0.16%,9,電腦及週邊設備業
653,6683,132.45%,4,872.05%,22,357.65%,31,152.27%,13,64.54%,4,46.43%,14,半導體業
654,6690,74.67%,4,291.05%,16,0.00%,0,49.74%,7,8.48%,3,33.71%,10,資訊服務業
655,6697,52.92%,1,63.78%,13,0.00%,0,32.52%,5,30.97%,1,16.22%,5,資訊服務業
656,6716,0.00%,0,-24.99%,2,0.00%,0,-3.11%,2,0.00%,1,18.15%,3,半導體業
657,6803,43.60%,16,48.88%,118,0.00%,7,48.66%,47,24.42%,15,36.02%,38,其他
658,7402,-324.77%,46,-92.16%,7,0.00%,0,60.66%,47,-21.87%,9,-36.11%,40,光電業
659,8024,61.21%,23,-22.45%,10,0.00%,0,30.24%,52,44.67%,15,6.08%,41,半導體業
660,8027,136.47%,20,-181.95%,161,153.76%,8,175.28%,45,25.65%,17,79.90%,47,電機機械
661,8032,45.44%,28,0.00%,5,0.00%,0,22.47%,42,-4.17%,13,28.82%,43,電子通路業
662,8034,-122.26%,19,317.76%,66,0.00%,0,251.06%,48,102.69%,17,114.97%,49,通信網路業
663,8038,-90.64%,25,-67.57%,118,0.00%,1,58.25%,53,5.33%,15,-26.76%,46,電子零組件業
664,8040,4.42%,25,123.43%,45,0.00%,0,169.55%,50,0.01%,13,70.34%,49,半導體業
665,8042,30.19%,23,-245.02%,176,-4.74%,1,49.33%,47,-1.63%,17,-11.90%,45,電子零組件業
666,8043,110.38%,27,335.15%,79,0.00%,0,122.90%,48,25.53%,16,66.33%,44,電子零組件業
